volume,path,title,chars,hash
卷09,content/models/principal-agent-solutions.md,委托代理问题的管理解法,7517,9b189d05e44bc99719b436de9c7610e7c382eff9ef8cf765361d0e88fad069ac
卷09,content/models/prisoners-dilemma.md,囚徒困境,7244,6956dfa2aafce85ca5656773a023ee0ac65f0cb45150a528cf9724a445b2fab4
卷09,content/models/regulation-as-moat.md,监管作为护城河,7278,5a07f72df759995fe8396a399d80fd9eb84824bab1eedd61a125a685be0ba7a6
卷09,content/models/rent-seeking.md,寻租行为,6705,99cc60266fc6a18a307d0081b612333e7ed987763939d9bd84b6d4d7410dba2e
卷09,content/models/scale-effects-management-perspective.md,规模效应管理视角,6956,8d0d977bacffcb5a99c23fb0691a1120fdb5d95d5c8c058925938bfb7d6336cb
卷09,content/models/seamless-web-of-deserved-trust.md,值得信赖的无缝网络,6824,0cdf6dc698f6d2e34e4d342c6aee39fc282edb7b072e6b05331c706d269ed44b
卷09,content/models/search-costs.md,搜寻成本,5341,974aeedc20d24de29ca3bfab634911a3b253a1576a6c639b114298037c5e65fe
卷09,content/models/simplicity-in-business.md,简单化在商业中的应用,6364,0a8bd7fab2d69f588d79e790853afc9228403b702d08f8d214f4eb37577fe5fc
卷09,content/models/sunk-cost-economic-perspective.md,沉没成本（经济视角）,7592,29e553a8ff7bb19194f125667bc09c5bca7aaac71d8c364b4808de3920427025
卷09,content/models/supply-and-demand.md,供给与需求,6726,2732bf9d3dcd7252ae8af2cd2844d2ea6561189daf54b14e2158a2b6c1c88d1b
卷09,content/models/surfing-model.md,冲浪模型,7762,09382f051755a58ef11ec64999d442a46f8ea5e8d3824262f7ea84d96b3e8190
卷09,content/models/switching-costs.md,转换成本,7609,9e4f36a65a244afc62989c77c4534d93e3c4d9e736b39756b9b579788dcc0936
卷09,content/models/technology-help-vs-destroy.md,技术对企业的利弊,8154,1f2885c0579d1f0e971eb30180abbbdf7374fe2354a68b444bb2604c2e16440f
卷09,content/models/theory-of-constraints.md,瓶颈理论,7448,d9eb5889d003804159aeea9436d3fea9665b2ab981d7412e09af15d2c1845857
卷09,content/models/transaction-costs.md,交易成本,7400,e2c1634f56b9b13de559feff51dc10d274359aa91684bf68c103feb3a2a471e9
卷10,content/models/accounting-as-language-its-limits.md,会计作为商业语言及其局限,7148,7556f93e97bf31bf7eeacf984466ce9ed1fe7eb67a92bdbbb48a1b574d564883
卷10,content/models/audit-independent-verification.md,审计与独立验证,8343,07f9940103d216e22b49075fb3e97452b2a9c95ae5142cbfb1117ae377d31bc8
卷10,content/models/bet-seldom-bet-big.md,少下注下大注,7929,e03478fb0e8a2ccdfa332c771f30ef675302fd7459e1ca27a88170f5f8a61658
卷10,content/models/cash-flow-vs-earnings.md,现金流量vs利润,8379,b8aec20e959eb3317e0fd3027ed85a9be727d2e0af3f586613dd16ab20f7c6d0
卷10,content/models/circle-of-competence.md,能力圈,11471,f25b115d3071fa34158a470b5938922fb95cd681894ae35e9bc93fbfd11cc348
卷10,content/models/deferred-revenue-revenue-recognition.md,递延收入与收入确认,7516,f09d9243006d595c1e67965ce880421eb6834c8cf8c8a5e33c11d02a88600f4d
卷10,content/models/depreciation-amortization.md,折旧与摊销,6437,e902bd593151480e383f87f633ad99a3d86435af0a08235b5eb50373e65db635
卷10,content/models/discounted-cash-flow.md,现金流贴现法,7226,6aa52f1c145320c44560067774f3c250195f21136f762f8f38f25107f72a9a31
卷10,content/models/double-entry-bookkeeping.md,复式记账法,6629,83f85f555a4a5dbb3454944eabe1aa943913e33fd43803b3a06f4248d5c9be16
卷10,content/models/goodwill-impairment.md,商誉及其减值,6911,3b953421f0452dfcb794c3ed4eb895c85df4d24f73f0b1feb12126a51e6eb96f
卷10,content/models/intrinsic-value.md,内在价值,7994,0d3817c6954d56fa25e979b5c3a3da0a4acdf5f40f7f2662894d0a812f566962
卷10,content/models/inventory-valuation-methods.md,存货计价方法,6390,6c4abcd54ea2d9de569123a37885535fd72ec7f1a8e0982c2dbcdc526760ee56
卷10,content/models/margin-of-safety.md,安全边际,8408,db1a256da91c176f8315844603d7b883196ab1664cc2682c1e07cc60485ee708
卷10,content/models/mr-market.md,市场先生,7061,d0d5630423b6c8322f0574efc99edffdafc544a914833c3ebd4b9c575b58a883
卷10,content/models/off-balance-sheet-contingent-liabilities.md,表外负债与或有负债,7439,75172d0919e9ab2764416bdd1afad796fe949800325cd39a73a8628f4886876d
卷10,content/models/opportunity-cost-in-accounting.md,机会成本会计视角,6773,adf817b3d0fc72bb5e95b890611bc0802424239aee0cf2eb8a1cb144e6426dbd
卷10,content/models/pari-mutuel-system.md,彩池投注系统,7951,fa2a2e46485e64b316583bfca24d37cf8c6e47d7ed970f14e58726055f357b9c
卷10,content/models/sit-on-your-ass-investing.md,坐等投资法,8492,17d0d710c907e550eb9a6ad35703e096e1caada2832966eca495ed56aa98e94a
卷10,content/models/sunk-cost-vs-marginal-cost.md,沉没成本vs边际成本,8041,0c0bd5cd744736b044fdde7cc2b03f067d62f1941647705bcb4a21dbae173d07
卷10,content/models/too-hard-pile.md,太难堆,6745,b8e5b870f3d8c10ba85b097d1b7ba56d919ab0fb486278d1dc2c1c07c8488d51
卷11,content/models/action-reaction.md,作用力与反作用力,6065,767b9e73de7ed916fe35f4b60eec3bf0ad68213d41914e4235c1d8da91851e49
卷11,content/models/adaptation-path-dependence.md,适应性与路径依赖,7013,ec2beb4955454aab0edd84311b10fc0b3f5e5ea28b3f426023dcce6e1264cc45
卷11,content/models/adaptation.md,适应性,7407,49946277c81de7a0817f760da5b8d9b9ef358f339f585aa89c5c33754c7d6c1b
卷11,content/models/adaptive-radiation.md,适应性辐射,5060,ef3ecdac17b1ff7008779d9e38c8b0a2744d8604ee924ceb3806694f128ff543
卷11,content/models/antifragile-design.md,反脆弱设计,6837,2884bfefd7537534a543daa64e0a38054a18fc2e1ec4b9134299b1de4644241e
卷11,content/models/autocatalysis.md,自我催化模型,6527,b1582d7b951000069ece915b0039b2bcb95a9ab1649f1d981afec47139c063f0
卷11,content/models/automation-checklists.md,自动化与检查清单,6721,9bacb8c4295b34d03eb25d8fb44d317b6d17ee7ecb2a1689e7590e5bddd331f9
卷11,content/models/bayesian-updating.md,贝叶斯更新,7337,d0ef0e139ef410a425aae2e28596298dab91712d0d62cd87ff1dd2f88ad2511d
卷11,content/models/biological-redundancy.md,生物冗余设计,5625,6395230ddab29676e0c958e310455673a3f9409166107dbd71b41ec2369fc1ca
卷11,content/models/bottleneck-effect-founder-effect.md,瓶颈效应与创始人效应,5580,16b608040c444a95bbeb75168bcd930ccc81f7f6eb02dcbbfce2406a8326afe5
卷11,content/models/breakpoints.md,断裂点,7007,8ece898188535fc208365928a1badb72f2885b469665b63f2bbb645240a1f3fc
卷11,content/models/catalysts.md,催化剂,6253,dd753de0a0c56add4cb9f62b56eee80ccceebacd55c60445d4fb1f3e66226905
卷11,content/models/co-evolution.md,协同进化,7138,de02c779a45286660ca3d0530bc27dec03bd96e30eb89adbf6ac513ffcb92715
卷11,content/models/complex-adaptive-systems.md,复杂适应系统,8057,f24118d2ff39adf77c26e18f9a0c6fe7ac64b5a558a7b27607d3c74633236bbc
卷11,content/models/complex-systems.md,复杂系统,9219,28bbe494f3ce40c38b76fd0f2cdfe57d9aa999bc177a2089863b935171ca55ff
卷11,content/models/conservation-of-energy.md,能量守恒,7309,d616d6324469204893fe40febfdb2f3f7b6c9a0585f92a1cf5db05b6f51ad192
卷11,content/models/convergent-evolution.md,趋同进化,5529,1fb6347e99692ada193c90fbd9bf788e773455f6052470a1442364b969ec1654
卷11,content/models/critical-mass-phase-transitions-in-systems.md,临界质量与相变,7385,d277e0dcee6955aca88a597ac6582cd604f306693cc2e71d2dd7d514a36efdaa
卷11,content/models/critical-mass.md,临界质量,6136,cc0ee83d344ccfbd90abdc97f7606a56c3489fc6c86e2a76d6704f8d6b62c2eb
卷11,content/models/delay-effects.md,延迟效应,6866,588201aa22f560a356a6c4ea972b4de06333852e0cc1be13050951b95577c6f0
卷11,content/models/design-for-maintainability.md,可维护性设计,5830,ffda6a4b1f572776ca47451a2d653036fdccc804375711094f27e234853fba74
卷11,content/models/ecosystem-thinking.md,生态系统思维,7383,097b53b1ef29133ae72a364d704ab283e75a5c205f0fe71a46140466b1fb9ceb
卷11,content/models/emergence.md,涌现性,7612,4e2e1af35c0f0f895abec49c5d8c5bc9ceb922b2966a40abf6ccf0491a5b2006
卷11,content/models/engineering-margin-of-safety.md,安全边际（工程源头）,6773,8847a90afee60e7e2c6de4775e585c47201171b280f5f02f74dbc00d2f5c027a
卷11,content/models/entropy.md,熵,8086,63446966d9c5405d9a2f86db6caad2acd4aefe610597c63cfa500f4f6dc47dac
卷11,content/models/epigenetics.md,表观遗传学,6196,565545ccb6a1a968668d2d376eca4a3669063abf76b148a270845833d1ba9ded
卷11,content/models/equilibrium-and-far-from-equilibrium.md,均衡与远离均衡态,5426,865f21200f6254e3f234981614dcd80ec4ec6a8214285c283f7cd0dede386822
卷11,content/models/evolutionary-arms-race.md,进化军备竞赛,7198,00fdbc9fc09c991418f9e92786765177a2faaff2c262f14d99887c86bcbb6261
卷11,content/models/exponential-growth.md,指数增长与种群动力学,7362,86573a7ae9eeee6e28b4dc721f7f68a0afdca66d23addaecb1061341eb6c3654
卷11,content/models/extinction-irreversibility.md,灭绝与不可逆性,7269,09f73bfbcf15c9a1b446c4da5ffbf4c693a71551d10d03778d27b545d68cade2
卷11,content/models/failure-mode-analysis.md,故障模式分析,6148,f917f862645fcb86616ac48f7025dfaeaef608a6a04e35e3556947b3f431d276
卷11,content/models/fault-tolerance.md,容错设计与优雅降级,6529,b213209f195de9c7e050e2cf76b71cb8a4b3495f4f7dc3121cf71cd25713e068
卷11,content/models/feedback-loops.md,反馈环,9911,15842c4b24e72029ef6abfcc39a5a9d0b10d0801d170eacd36bcb105065e46bd
卷11,content/models/fragility-antifragility.md,脆弱性与反脆弱性,7441,f3c1adbcbf408609a78a732b416f73a90bf14041b130eef9fe9c8edc6db2bcca
卷11,content/models/half-life.md,半衰期,6008,1b802245141c04def34fccb8d02ccbf07f5c6b39bad1645d6946473c01695dc8
卷11,content/models/immune-system-antifragility.md,免疫系统与抗脆弱性,5354,93320a8e418774e1831cf26ca78d92d69ad791788789102c3f577c92ff43929f
卷11,content/models/iteration-prototyping.md,迭代与原型,7630,9800c18d705b82e15067f8e6fe5fb3a0cc735c1e54da857a1cbbfcf61701ee1e
卷11,content/models/modern-darwinian-synthesis.md,进化论,6371,41e89e679c89b581fa04a2a6fed09d73d10a0b2307bfa325a2ae7b5d32d78a95
卷11,content/models/momentum.md,动量与惯性,7301,601531db430364262ad2fd6c372a0ea6902a408662775b1580440daf5fcf5cbd
卷11,content/models/natural-selection-survival-of-the-fittest.md,自然选择与适者生存,7443,1e0b61266cc6a58c050687fac50a3a5984d07ba5ba062b82e70ebbed4d588275
卷11,content/models/niche-differentiation.md,利基分化,6469,7868ea4ad62001e6bf91ee979163df9839066022aa7f21885083f7d282f0f911
卷11,content/models/nonlinear-consequences.md,非线性后果,7387,4d10b64ccf36342835339028616b89e30949d7dbe6a1f927f2ef5e8cc8926a0b
卷11,content/models/normal-accidents.md,正常事故,6526,e5e885e2112d89551055fc858b27fb6e68aa22685da2e7a861ce1c0a97064d18
卷11,content/models/parasitism-mutualism.md,寄生与共生,7429,3fae467ac0a0d69388a76187e13419bd0fb34d05f65579d950f6a05c543bfb85
卷11,content/models/path-dependence-lock-in.md,路径依赖与锁定,8160,1eb66a5923a3443437af516be37792ab5ad509ac7c4caaafaa3ac207ad17ed58
卷11,content/models/phase-transitions.md,相变与临界现象,8043,16f18c435ad71e668a6015feeebf5c211993c2f874f0213cd70e203ce2a54fc1
卷11,content/models/principle-of-least-energy.md,最小能量原理,5983,fa6673e71df5ffa582d85749a40c0c92883428dd9188e370b659b90f57e7e8e7
卷11,content/models/punctuated-equilibrium.md,间断均衡,5146,1802626051e41f55d02e13ee6c604c848f81eef20a919d57cd520c7c9ae72cc7
卷11,content/models/quality-control.md,质量控制,7607,ae21d9cf82f93be0bb0428f0c5787a83b8d5f4b9b16660d89223042f8b46d047
卷11,content/models/red-queen-effect.md,红皇后效应,6516,a3e5d9e135c6248661a1b7b5e946c08d0bae03797bf65673ed7ab861624c85c2
卷11,content/models/redundancy.md,冗余备份系统,6348,cb02aacbd0b7969cc144826ab84d1ba8a6bd19d4044d19b425a11fe480780cde
卷11,content/models/resonance.md,共振,5967,1d64558d24817e3d7cdbb0ec734ee739fb00b7998901aa99f3a72683a39d5803
卷11,content/models/reversibility-irreversibility.md,可逆性与不可逆性,7371,70dd1be0742169437c5567129bbc97292b7c06411b3431fb8a2d7f7a434cb607
卷11,content/models/scaling-effects-diseconomies-in-engineering.md,规模效应与反效应,7012,92f645d34cf921258baa52ec6d8d98d8408471195a5b194825a922f1c69f9f96
卷11,content/models/self-organized-criticality.md,自组织临界性,8237,706ec451488b9ddf14af1f490e84935db2628efb601d0853cc25538609a6b7af
卷11,content/models/signaling-theory.md,信号理论,6353,86440cda879abe8d939d74afe61e8bd3784c3c557fa9233e36d123b1e881ecdd
卷11,content/models/single-point-of-failure.md,单点故障,5312,7853d2d5846247e0245e80e5dcd612a5c1e2ec781b985963654c448eabf871e8
卷11,content/models/superposition-and-emergence.md,叠加原理与涌现,6151,0107c13f29246a3df8d1fa73d84b9977ed1c1b5571b327d719101978f6cbe43f
卷11,content/models/systems-thinking.md,系统思维,8528,7eadf15432e43a79503560ef5084b1852b0633dd676dc364752e7256b9c35b4a
卷11,content/models/tight-coupling-loose-coupling.md,紧耦合与松耦合,5773,1492a0567000de207281c598bcf26fa9afe3497cc0dce24d1b9eec7883b83d24
卷11,content/models/tipping-moment.md,倾覆力矩,4142,6b5bc3fe962dc017d5cab5ec6302f5980c53234e2190a0bb7eece63fc58191e4
卷11,content/models/trade-off-analysis.md,权衡分析,6464,0de7b096fe46822c23ab8996467c4d842e8eb5ddb332eb290d4b736e895f0681
卷11,content/models/viscosity-friction.md,粘滞性与摩擦力,6378,8cf369429895eb1600f1138b383ab85e6e2ba18f8002b35aac967ee7afbe7d8f
卷12,content/models/adversarial-system.md,对抗制与辩证过程,8293,5693db5f745287064990c99edd6b851f365ebe9f50b16ff6d18d555fa53bd44b
卷12,content/models/basics-of-contract-law.md,合同法基本原则,6331,0efdd4b4f4824356feb32dc0da1d218d57fcab1b2833c0b2a3c57fcd8e65d343
卷12,content/models/burden-of-proof.md,举证责任与证据标准,8084,fd7c0988e464909dab058c421d8c4e849eb6eb3aaf9cfefcdd657ab292a93dc1
卷12,content/models/consequentialism-vs-deontology.md,后果主义vs义务论,5648,3c5795d55da05c5227c31412046dc2908deb5e734afec0c50367c799582601a0
卷12,content/models/empiricism.md,经验主义,6228,6a934de2fbeb35f34ebc74010004d86165b432aed656749dde94986df4c5067a
卷12,content/models/enlightenment-rationalism.md,启蒙运动的理性传统,6314,902511e28f10acaaaaf9e954ccbe82d7486688efc9cef53d2c85c405ac103c36
卷12,content/models/evolutionary-epistemology.md,进化认识论,7066,4753394f1b0ee5704b1648685655a5e49020e48c4da8e876482337b40fa6c280
卷12,content/models/fiduciary-duty.md,信托责任,7832,7cfc092ee38b60c98c40c350f187b67b40d2b28f9088c9741bbae0cc2537c3ef
卷12,content/models/franklins-self-improvement-system.md,富兰克林的自我修炼,7708,de96a9b527e7dab57f594bd6510cb419606bfb725b3cebd6abe7895cfc444c86
卷12,content/models/historical-contingency-path-dependence.md,历史偶然性与路径依赖,5442,180e19d434b27ff1994fa16d65961b259b0a011db5840aa161ad7a9b08c5e7b8
卷12,content/models/incentive-structure-agency-problem.md,激励结构与代理问题,7448,bc9e9f845316c399b75746ad00d59c021b88dde130579ca0d7a475521fa8bd3e
卷12,content/models/independence.md,独立思考,5442,135e9d58984334ae98c6d8ce926bfd28c1382102bcabd2b8015a8be21d6ed72d
卷12,content/models/intellectual-humility.md,知识谦逊,5164,b3bb642fc3acb283096b991b721932a8bb07b5bf3772c384fb93f1d9cca8a1e8
卷12,content/models/intellectual-property-law.md,知识产权法,5684,4cb8de9a7b113be52f141b73a2898e1ce7cc7ae1b9ace6e11faaec503be26f3b
卷12,content/models/lessons-of-history.md,以史为鉴,7922,9940fd55c420df73eac0092e9159b3373bbfbc4e011e3893ee4cb35613f9b36c
卷12,content/models/lifelong-learning.md,终身学习,5883,302adb1e5a90f5c73600bbbdb15f55f26cf8974dd4b4fac307a3ce73637781f5
卷12,content/models/moral-hazard-legal-view.md,道德风险法学视角,8425,33a838cf247f07a38fb44ab94e8c9f2b5100076025a00c6940840261918855a4
卷12,content/models/negligence-vs-strict-liability.md,过失与严格责任,6749,4d18b356de1784dd165545de7e9f7203c0470cd581317e81b9b455a2601043b1
卷12,content/models/patience-discipline.md,耐心与纪律,5918,5ce3548ae57cd663c00cb0dd1b211ff69db81c2accb3543974a5f9b12fe214ea
卷12,content/models/pragmatism.md,实用主义,6671,381e5020d14946e2fefe397d93d91eaf9f3f45f1bd1d0f4481e60bc18c130385
卷12,content/models/precedent.md,先例原则,8034,1bd20cde62c37e4418035363a5c6aeaf15210a73ef271deac52dc6e136d3ca26
卷12,content/models/regulatory-capture.md,监管俘获,6831,fa6bd201ea05b5e59a22fd15a72eb2c8045cae28fbbfb8a88a60d54ba68c80b3
卷12,content/models/rent-seeking-legal-view.md,寻租行为法学视角,7379,b176c7d77c14e058552370beac51d98aea1e4ea15a6ac9a9de9ae2c089b92662
卷12,content/models/rise-and-fall-of-empires.md,帝国兴衰周期,6008,582e4a3e0d81edb096d05f437e391dac1074d7d3bd9e62d87c206d99fa7c2242
卷12,content/models/risk-first.md,风险优先,5021,8f3d85b9847118f5904f3d5b1026f539480ccf953c5ff49b24ae1a9a0d103880
卷12,content/models/separation-of-powers.md,权力分立与制衡,8398,c6751aa060a5dfa8549040e387c8a0a1be121aa01fd7dafed119bc9d7a988b5b
卷12,content/models/socratic-method.md,苏格拉底式追问,6030,6287cdfd85eb045da94d440b167104fb73827b85a7ed8683639ec578b8a6d5a7
卷12,content/models/stoicism.md,斯多葛主义,7510,95d48125d27743b9859a3bf913f6642fed70f29bb79c9595f08f8f63dab723e4
卷12,content/models/survivorship-bias-historical-perspective.md,生存者偏差（历史视角）,5974,e08e7d747310b5af9ea45bbde228d83a9dac73977f847c59484e5e974adeee55
卷12,content/models/tragedy-of-the-commons.md,公地悲剧,6345,4d0157d06467e72527391c10cea4009c2d445ced7a0ece7ab4b4fb93a6b0fea6
卷13,content/munger-archive/quotes/quotes-avoiding-stupidity.md,芒格论避免愚蠢,10117,4af02441402ca1a1c0ecd24031d0f575aa6b7e4811eb233aa98180c76fa8730c
卷13,content/munger-archive/quotes/quotes-banking.md,芒格论银行业,1660,158f413979e55b030902f7a1303752a8ed2e25d520d9143b7195c8f757dfd3a8
卷13,content/munger-archive/quotes/quotes-character.md,芒格论品格,6128,75bc1a5846058a0d1b00d32043324ba0e4072b67beefd874e15db78501991ddf
卷13,content/munger-archive/quotes/quotes-circle-of-competence.md,芒格论能力圈,2831,8270f0c77e40aa224934572119095d4a593d2bf17a0c803e8231deb16fa895ca
卷13,content/munger-archive/quotes/quotes-concentration.md,芒格论集中,1422,51152829d010378c47a779a211ad328a80a14dfce353cb7f65f0748754d6e065
卷13,content/munger-archive/quotes/quotes-cooperation.md,芒格论合作,603,17bbf57a680fea1347c29d56a0baa70d500edf4b80acacc366765afdd1b40ca6
卷13,content/munger-archive/quotes/quotes-costco.md,芒格论好市多,586,baa4fbe8087bf8c45ae95598976670ba67882fba4391cc6b158bd32dfa6aacc9
卷13,content/munger-archive/quotes/quotes-crypto.md,芒格论加密货币,1581,b52755365fdb4d95e5d1edbb17aa0b3fe6e8234373575c4db4d11754f49df377
卷13,content/munger-archive/quotes/quotes-decision-making.md,芒格论决策,1363,79127b5e6b9cbe761bbb94196dc1147b591d2962c3035b7cccd6d0e60b0d17e6
卷13,content/munger-archive/quotes/quotes-envy.md,芒格论嫉妒,1179,cc8b4929183cf2dc644c019cd9f7babb7d4207e56c13177807598f9767a7def6
卷13,content/munger-archive/quotes/quotes-ethics.md,芒格论道德伦理,4240,9e326502414940355193baea541618d30ede69db4d7c64af5dba9a9eede22618
卷13,content/munger-archive/quotes/quotes-fairness.md,芒格论公平,1002,35d042c4c6c6b4dd72ba133a70b063b81f07614f3df445e643bd77cceb8b5e1d
卷13,content/munger-archive/quotes/quotes-happiness.md,芒格论幸福,2570,7210e0e5627baf1014aa29439ed7bd0673c80b3c4e9fec43f5b0eee1b4323e8b
卷13,content/munger-archive/quotes/quotes-humility.md,芒格论谦逊,2205,a4f1c00a2c0ae3264958954fcfbdd808d786bdbc5278bdc83c7297dc9e0441f2
卷13,content/munger-archive/quotes/quotes-incentives.md,芒格论激励,3648,5d8a6363811f80e2898782b65f3ba7162e91f7a19e8a30208b26f105ccc4719e
卷13,content/munger-archive/quotes/quotes-independence.md,芒格论独立,6782,70dbdf7bf5131e55b2dd4f973ead33b04e2d2697e2dc78fce10d090dd3a50691
卷13,content/munger-archive/quotes/quotes-inversion.md,芒格谈逆向思考,730,a4e709404f0bf54bd7bb116e79e5b271f73e8f7551126c385e960745fc783d23
卷13,content/munger-archive/quotes/quotes-learning.md,芒格谈学习,7391,6cb7fb526017a098ee175b656df19cba31e36753792c18135b052f929e7421c0
卷13,content/munger-archive/quotes/quotes-money.md,芒格谈金钱与费用,3663,995b1fa431bd966318496042bbf530b9420543b514617bc89687bee54b33c748
卷13,content/munger-archive/quotes/quotes-opportunity.md,芒格论机遇,3949,b48dd5152a06a609217f9f31909513f878d646a57c7b3d3c9daf30625424cc99
卷13,content/munger-archive/quotes/quotes-partnership.md,芒格论合伙,1954,960e9bbc97495ad09f0992cb7bed7282428e11527dba87fe31b9747af858e40a
卷13,content/munger-archive/quotes/quotes-patience.md,芒格论耐心,3058,5b0072e97bcf3ee172d6bdb766c26f42f260836dfaf87e96496b074421a9ace1
卷13,content/munger-archive/quotes/quotes-quality.md,芒格论质量与护城河,5207,1048dbc577a2ff828e18b6dbf03660f4e1b20787d0960200ee0d1ab2b6a7e2b0
卷13,content/munger-archive/quotes/quotes-reading.md,芒格论阅读,1026,9c5375a5090af8a93e3bb7fb1bbfb91951a2c6fce2f3b5e32fef4dd29db2d5f8
卷13,content/munger-archive/quotes/quotes-simplicity.md,芒格论简单,2082,9689f91adbdacaacc77b1b8ca27e1f524e26ff5eb0f9834d1998de0a1d4fd925
卷13,content/munger-archive/quotes/quotes-temperament.md,芒格论性情,8826,39fe5528b7c77ac2016858b93ef16d2c364ec876f3187f722910f2fe08e93044
卷13,content/munger-archive/quotes/quotes-wit.md,芒格论风趣,5766,f8959889812f709be66de49f25d95b3870fa600555f3877b2c3f47dac0abb0a9
