relative,title,topDirectory,area,person,mentionedBuffett,mentionedMunger,kind,year,language,completeness,warnings,evidenceStatus,decision,reason,workKey,chars,bytes,lines,modified,speakerBuffett,speakerMunger,sourceUrl,exactHash,canonicalHash
content/buffettfaq_cnbc/2017/Afternoon_Session_-_2017_Meeting.md,Afternoon Session - 2017 Meeting,content/buffettfaq_cnbc,source-corpus,buffett,true,true,berkshire-annual-meeting-session,2017,en,full-candidate,,primary-transcript-original-language-candidate,candidate-source-version,CNBC 年会完整英文场次，优先作为中文实录的校核底本。,berkshire-meeting-2017-afternoon,145358,148665,2058,2026-08-09T09:05:28.605Z,0,0,https://buffett.cnbc.com/,fcc7640da6df5d2dadd4ef42db06ada3c17ea568262d7df2c5af3e0987b8f467,921ffe1fae1b9984f43bf06471595b29e5f427d73e79f51c8ca60403db5529b8
content/buffettfaq_cnbc/2017/Morning_Session_-_2017_Meeting.md,Morning Session - 2017 Meeting,content/buffettfaq_cnbc,source-corpus,buffett,true,true,berkshire-annual-meeting-session,2017,en,full-candidate,,primary-transcript-original-language-candidate,candidate-source-version,CNBC 年会完整英文场次，优先作为中文实录的校核底本。,berkshire-meeting-2017-morning,153163,156528,2044,2026-08-09T09:05:28.609Z,0,0,https://buffett.cnbc.com/,71dd783f94faa07ace2b232eafc4ddf5223ab40f88c9d22c599f40d496dcd5ab,8d4907f340bccd72671a530b28706cc658fda0751e5508fff4bf0e39218ab838
content/buffettfaq_cnbc/2018/Afternoon_Session_-_2018_Meeting.md,Afternoon Session - 2018 Meeting,content/buffettfaq_cnbc,source-corpus,buffett,true,true,berkshire-annual-meeting-session,2018,en,full-candidate,,primary-transcript-original-language-candidate,candidate-source-version,CNBC 年会完整英文场次，优先作为中文实录的校核底本。,berkshire-meeting-2018-afternoon,134558,137559,1628,2026-08-09T09:05:28.613Z,0,0,https://buffett.cnbc.com/,9372a596afd3aebf30c74586c597f7b68b28403824650810326648bf5d640e2d,f5d95899d1bde5f2eff043403be71e791a37408d3749587cdf00a667d0eff439
content/buffettfaq_cnbc/2018/Morning_Session_-_2018_Meeting.md,Morning Session - 2018 Meeting,content/buffettfaq_cnbc,source-corpus,buffett,true,false,berkshire-annual-meeting-session,2018,en,full-candidate,,primary-transcript-original-language-candidate,candidate-source-version,CNBC 年会完整英文场次，优先作为中文实录的校核底本。,berkshire-meeting-2018-morning,124405,127108,1522,2026-08-09T09:05:28.616Z,0,0,https://buffett.cnbc.com/,00a222513a1207543ca464d1b718b0af8c220fa26e9c4ce004a6aaf5b250933c,52be508abd75ffeadec783359bab977020149a34e798404c54a39dd865566641
content/buffettfaq_cnbc/2019/Afternoon_Session_-_2019_Meeting.md,Afternoon Session - 2019 Meeting,content/buffettfaq_cnbc,source-corpus,buffett,true,true,berkshire-annual-meeting-session,2019,en,full-candidate,,primary-transcript-original-language-candidate,candidate-source-version,CNBC 年会完整英文场次，优先作为中文实录的校核底本。,berkshire-meeting-2019-afternoon,129053,131808,1562,2026-08-09T09:05:28.624Z,0,0,https://buffett.cnbc.com/,c882e172ae024cff00fe51a5f010fff39008a11dcc534e0b58ab113eb4185c4b,98f719d5e63238ad3ae611a61d049ddc305d24eeb3f7297c7ff36c36f60c919d
content/buffettfaq_cnbc/2019/Morning_Session_-_2019_Meeting.md,Morning Session - 2019 Meeting,content/buffettfaq_cnbc,source-corpus,buffett,true,true,berkshire-annual-meeting-session,2019,en,full-candidate,,primary-transcript-original-language-candidate,candidate-source-version,CNBC 年会完整英文场次，优先作为中文实录的校核底本。,berkshire-meeting-2019-morning,123706,125799,1340,2026-08-09T09:05:28.627Z,0,0,https://buffett.cnbc.com/,69ed86b34eda2ef66f4b9d19e245aa927b06b9d50c9175cb0307b342d59942cf,0a54bd2c1b764eba0d5cb6879b2ae04c7e286dc99b5200da1d0ee29c5a53e371
content/buffettfaq_cnbc/2020/2020_Berkshire_Hathaway_Annual_Meeting_-_Part_2_-_QA.md,2020 Berkshire Hathaway Annual Meeting - Part 2 - Q&A,content/buffettfaq_cnbc,source-corpus,buffett,true,false,video-clip-or-transcript,2020,en,unknown,,primary-transcript-fragment-candidate,candidate-source-version,包含本人逐字文本，但属于单段视频或局部转录，优先作为完整会议底本的版本参考。,,122769,124333,1344,2026-08-09T10:19:52.363Z,76,0,,1d0fcee30965776301130ae0dbc464ba7bdb19046683c5b881303a86c19f9ab0,5e6f50b9905e1571990055ce351be07d267d0522a3ad543fa12bf2c0cd5b8773
content/buffettfaq_cnbc/2022/Afternoon_Session_-_2022_Meeting.md,Afternoon Session - 2022 Meeting,content/buffettfaq_cnbc,source-corpus,buffett,true,true,berkshire-annual-meeting-session,2022,en,full-candidate,,primary-transcript-original-language-candidate,candidate-source-version,CNBC 年会完整英文场次，优先作为中文实录的校核底本。,berkshire-meeting-2022-afternoon,181883,182133,164,2026-08-09T09:05:28.654Z,0,0,https://buffett.cnbc.com/,ee4ac2504d68cea4832f0885846878d048e4ca960a1be7369d64367b9b93be48,cd5e01329c23235b51482c32cfba0ea0bd518c6f7be4a00a8be3afeb5ad524bd
content/buffettfaq_cnbc/2022/Morning_Session_-_2022_Meeting.md,Morning Session - 2022 Meeting,content/buffettfaq_cnbc,source-corpus,buffett,true,true,berkshire-annual-meeting-session,2022,en,full-candidate,,primary-transcript-original-language-candidate,candidate-source-version,CNBC 年会完整英文场次，优先作为中文实录的校核底本。,berkshire-meeting-2022-morning,139762,140941,164,2026-08-09T09:05:28.663Z,0,0,https://buffett.cnbc.com/,af62208edd161b1b9765e82c9d35866f83d8245419bbe623eb857cdd4706ce0e,d2e27ef66f44028c7dfce9443aa4870133ca4168690fc6f5f3e714f4a9ad7e10
content/buffettfaq_cnbc/2023/Afternoon_Session_-_2023_Meeting.md,Afternoon Session - 2023 Meeting,content/buffettfaq_cnbc,source-corpus,buffett,true,true,berkshire-annual-meeting-session,2023,en,full-candidate,,primary-transcript-original-language-candidate,candidate-source-version,CNBC 年会完整英文场次，优先作为中文实录的校核底本。,berkshire-meeting-2023-afternoon,136809,137116,158,2026-08-09T09:05:28.669Z,0,0,https://buffett.cnbc.com/,180dc1e5f61c60cf36fdf0db024b39fa663da8b9a4a99d6ae83858734d598875,7533ccf595fc48f843c2cedac699be23682ca876797e3b25759ea95db503e39b
content/buffettfaq_cnbc/2023/Morning_Session_-_2023_Meeting.md,Morning Session - 2023 Meeting,content/buffettfaq_cnbc,source-corpus,buffett,true,true,berkshire-annual-meeting-session,2023,en,full-candidate,,primary-transcript-original-language-candidate,candidate-source-version,CNBC 年会完整英文场次，优先作为中文实录的校核底本。,berkshire-meeting-2023-morning,140257,140438,200,2026-08-09T09:05:28.676Z,0,0,https://buffett.cnbc.com/,26778245ba4e8b5a4bcdc1457f17453d5cb8baab650b97e9557abf8739037f56,c54400f9399674f0f75b4e47f439a17d9c7b6214fa8d022d4358f23fd725a1c4
content/buffettfaq_cnbc/2024/Afternoon_Session_-_2024_Meeting.md,Afternoon Session - 2024 Meeting,content/buffettfaq_cnbc,source-corpus,buffett,true,false,berkshire-annual-meeting-session,2024,en,full-candidate,,primary-transcript-original-language-candidate,candidate-source-version,CNBC 年会完整英文场次，优先作为中文实录的校核底本。,berkshire-meeting-2024-afternoon,106933,106998,122,2026-08-09T09:05:28.684Z,0,0,https://buffett.cnbc.com/,c286a70e7b6fed5de20aa72fb1ac974e1efa76c263d7539959c8e1b67a2cc39f,25ef2b15dcfd94af76c8404d632808d41ce88273a32962dd8cb15572e6a89080
content/buffettfaq_cnbc/2024/Morning_Session_-_2024_Meeting.md,Morning Session - 2024 Meeting,content/buffettfaq_cnbc,source-corpus,buffett,true,true,berkshire-annual-meeting-session,2024,en,full-candidate,,primary-transcript-original-language-candidate,candidate-source-version,CNBC 年会完整英文场次，优先作为中文实录的校核底本。,berkshire-meeting-2024-morning,148437,148682,176,2026-08-09T09:05:28.690Z,0,0,https://buffett.cnbc.com/,f8c265074f8630b40b8d3e8ef5ca26d2ab9714fc95e7fed723fad5bf23bab259,13165280d641958a009c039577ab8673e6a7690c5b2edbb65c931e27433819b5
content/buffettfaq_cnbc/2025/Afternoon_Session_-_2025_Meeting.md,Afternoon Session - 2025 Meeting,content/buffettfaq_cnbc,source-corpus,buffett,true,false,berkshire-annual-meeting-session,2025,en,unknown,,primary-transcript-original-language-candidate,candidate-source-version,CNBC 年会完整英文场次，优先作为中文实录的校核底本。,berkshire-meeting-2025-afternoon,2098,2145,80,2026-08-09T01:49:15.247Z,0,0,https://buffett.cnbc.com/,45f7c2739809682326d29d33b883ecc19fa6580d1000976e4b960342a6cf3bda,4988c787f03b862dcf2faf072904cc691c65e101aeafecf8d8225c79d506dc24
content/buffettfaq_cnbc/2025/Morning_Session_-_2025_Meeting.md,Morning Session - 2025 Meeting,content/buffettfaq_cnbc,source-corpus,buffett,true,false,berkshire-annual-meeting-session,2025,en,selection-or-excerpt,,primary-transcript-original-language-candidate,candidate-source-version,CNBC 年会完整英文场次，优先作为中文实录的校核底本。,berkshire-meeting-2025-morning,2407,2454,100,2026-08-09T01:49:12.240Z,0,0,https://buffett.cnbc.com/,b82583b3fbdb03a662764a48a240bd585e65a1a1c5446186339ef13768122efc,2e6934fa85f649e60a7d8a15e4ae1de940f9b05e061ce4897e6c0387fac3ad4a
content/duanyongping/blog/2010/2010-04-13_1063_巴菲特给MBA的讲话.md,巴菲特给MBA的讲话,content/duanyongping,source-corpus,buffett,true,true,subject-reference,2010,zh,unknown,,embedded-primary-text-candidate,review-embedded-primary-text,非核心目录中检测到连续本人说话标记，需判断是否完整转载了原始文献。,,38542,100744,861,2026-08-07T15:19:54.611Z,20,0,http://nteswjq.blog.163.com/blog/static/126998120103131450837/,fd47135fa59f593a35a35e1f9c4d8d25991bcbf03162a7d70c108693119d5b63,38903a4b2010d3481eb50940694a0687ae470eb64f65b2e1ebacf8ab9db1a7fc
content/duanyongping/blog/2010/2010-07-15_1023_英国公开赛开打了.md,英国公开赛开打了！,content/duanyongping,source-corpus,none,false,false,other,2010,zh,unknown,,embedded-primary-text-candidate,review-embedded-primary-text,非核心目录中检测到连续本人说话标记，需判断是否完整转载了原始文献。,,62759,140586,2429,2026-08-07T15:19:54.635Z,2,1,http://nteswjq.blog.163.com/blog/static/126998120106150644275/,e4d15a39e7aa6d3552c5d138a4db78a945712489a5f0be4bea9e6d04d7de6a3a,8f9b86bfaa044032612620ea587c7bb42c12c2f370e22584c67af6054451b3e7
content/duanyongping/blog/2011/2011-10-29_854_引用-巴菲特给MBA的讲话-佛罗里达大学一次演讲.md,引用 巴菲特给MBA的讲话：佛罗里达大学一次演讲,content/duanyongping,source-corpus,buffett,true,true,subject-reference,2011,zh,unknown,,embedded-primary-text-candidate,review-embedded-primary-text,非核心目录中检测到连续本人说话标记，需判断是否完整转载了原始文献。,,27769,77223,413,2026-08-07T15:19:54.697Z,20,0,http://nteswjq.blog.163.com/blog/static/126998120119291925633/,eae66802506d4b77c526bcbb8a2429a3b0e24970becfe905ccfab19b6a0677de,547cc17f2982381819757866b36fc9e61408455e42210c50e40155b1ad5bcb30
content/duanyongping/blog/2012/2012-05-05_800_Omaha-Again.md,Omaha Again,content/duanyongping,source-corpus,none,true,true,other,2012,zh,selection-or-excerpt,,embedded-primary-text-candidate,review-embedded-primary-text,非核心目录中检测到连续本人说话标记，需判断是否完整转载了原始文献。,,1956,4076,76,2026-08-07T15:19:54.704Z,2,2,http://nteswjq.blog.163.com/blog/static/1269981201245243667/,919569717ee149741a887326064122f68b38b2f8261e104521061041b641ecd0,f5045e7fac0f6b755d0b4d79b163112f206036ef72bb4669bf0e82413436522e
content/duanyongping/blog/2012/2012-12-10_707_转载-巴菲特给MBA的讲话-佛罗里达大学一次演讲.md,【转载】巴菲特给MBA的讲话：佛罗里达大学一次演讲,content/duanyongping,source-corpus,buffett,true,true,subject-reference,2012,zh,unknown,,embedded-primary-text-candidate,review-embedded-primary-text,非核心目录中检测到连续本人说话标记，需判断是否完整转载了原始文献。,,27610,76600,412,2026-08-07T15:19:54.720Z,20,0,http://nteswjq.blog.163.com/blog/static/12699812012111011137214/,1b9cfa89eb609e74ff5abcaec9e14b3cd927860b224f0b60bfc43a9c0b388c98,76fba8c7a16716ae9d6f2f6a7e5f962be62793dbffe364b0928971f392d4250b
content/duanyongping/blog/2013/2013-12-14_633_2013年12月14日.md,2013年12月14日,content/duanyongping,source-corpus,buffett,true,false,other,2013,mixed,unknown,,embedded-primary-text-candidate,review-embedded-primary-text,非核心目录中检测到连续本人说话标记，需判断是否完整转载了原始文献。,,25169,27339,137,2026-08-07T15:19:54.745Z,18,0,http://nteswjq.blog.163.com/blog/static/12699812013111432730912/,c849c6351fb40d0d661556d3bea0712c83bba0a72dee20e86acc283c88a29e51,8c7e9c91e225dac0ebdf97c1b1c6909f8efdcf7e8075258b42edfe19c047d248
content/duanyongping/blog/2013/2013-12-15_632_2013年12月15日.md,2013年12月15日,content/duanyongping,source-corpus,buffett,true,true,other,2013,zh,unknown,,embedded-primary-text-candidate,review-embedded-primary-text,非核心目录中检测到连续本人说话标记，需判断是否完整转载了原始文献。,,29602,69237,830,2026-08-07T15:19:54.746Z,14,0,http://nteswjq.blog.163.com/blog/static/12699812013111521439473/,57e91c6c94aeb9f2a80251541a2c0cd7b380354d4378d9c1ef181d8596ef3205,1594c24abf15222abb6c074fc0f101a011bdf9897a59ee17ffe6985d8d87eecc
content/duanyongping/blog/2017/2017-05-10_529_转载-巴菲特股东大会57问实录-为何会买科技股-中国股市该咋玩.md,【转载】巴菲特股东大会57问实录：为何会买科技股，中国股市该咋玩,content/duanyongping,source-corpus,both,true,true,subject-reference,2017,zh,full-candidate,,embedded-primary-text-candidate,review-embedded-primary-text,非核心目录中检测到连续本人说话标记，需判断是否完整转载了原始文献。,,51985,130544,1516,2026-08-07T15:19:54.776Z,55,12,http://nteswjq.blog.163.com/blog/static/1269981201741083439709/,5283cc2467837174332e46b906b06e2ebb3c72ea24459b1e6647dadf034e8c72,6fc57a0df860c7a4e74628688942984ac76d97cdc3d3612009e73d663839df65
content/interviews/巴菲特：21_世纪经济领导者采访_2008.md,巴菲特：21 世纪经济领导者采访 2008,content/interviews,source-corpus,buffett,true,false,interview,2008,zh,unknown,,primary-interview-translation-candidate,candidate-primary-review,目标人物访谈候选，但文件未证明自身为完整实录。,buffett-interview-2008-2169a0f5,12833,37024,218,2026-07-23T00:47:20.362Z,22,0,,f367678b70b2afa5f073b9890bd19e966f2181af529472b00f3e1e88a766103a,08f5f1f9383dd152b212e39a0d321f1e84c03fe7274a9be8b3e50fcac1890d89
content/interviews/巴菲特：查理·罗斯专访_2011.md,巴菲特：查理·罗斯专访 2011,content/interviews,source-corpus,buffett,true,false,interview,2011,zh,selection-or-excerpt,,primary-interview-translation-candidate,candidate-include-selection,目标人物访谈实录候选，需核验是否完整及主持人导语边界。,buffett-interview-2011-61c2faa5,22464,63730,540,2026-07-23T00:47:20.509Z,133,0,,6264f875cd740743c1325b7d7daf16d68bfb4ca67bc168a6a9b973540a4bd2d6,ed38aceaf74fda54758fe6a2a98fba96c6b00ad524412f355e79a31703f6f991
content/interviews/巴菲特：查理罗斯专访_2007.md,巴菲特：查理罗斯专访 2007,content/interviews,source-corpus,buffett,true,true,interview,2007,zh,selection-or-excerpt,,primary-interview-translation-candidate,candidate-include-selection,目标人物访谈实录候选，需核验是否完整及主持人导语边界。,buffett-interview-2007-da757745,47042,128202,622,2026-07-23T00:47:20.312Z,86,1,,765cfa0433f9a57ef5c6539a6ba7735aca7a4376399f1bc5ed447da54f495c44,09c613bc07d388f185ce8b03452ae9955f32b48ea97a99b3b9a3d8bdc2d5ff57
content/interviews/巴菲特：慈善承诺倡议_2015.md,巴菲特：慈善承诺倡议 2015,content/interviews,source-corpus,buffett,true,false,interview,2015,zh,unknown,,primary-interview-translation-candidate,candidate-primary-review,目标人物访谈候选，但文件未证明自身为完整实录。,buffett-interview-2015-2ddf8e13,30727,88766,638,2026-07-23T00:47:20.364Z,81,0,,fdc44dc8cdbc3307b3199dcf590b0271836056effe801c4f274ec278fa0d6e14,9b3dde3391d7c13aeba7a2e7981ff1bf4be1c6ceddb9779ca7c7565e6f620e4e
content/interviews/巴菲特：对话_IVEY_商学院学生_2008.md,巴菲特：对话 IVEY 商学院学生 2008,content/interviews,source-corpus,buffett,true,false,interview,2008,zh,unknown,,primary-interview-translation-candidate,candidate-primary-review,目标人物访谈候选，但文件未证明自身为完整实录。,buffett-interview-2008-79edf5fa,4214,11659,66,2026-07-23T00:47:20.379Z,5,0,,3a1048d64d7485b9417eef5615594360b5b1851109edacf4d05bf0e330dbe9a5,2d85c1442c2337b2e08b2fa4ba1a650f80db77aaa052c3becd18aa73ff05522d
content/interviews/巴菲特：对话_IVEY_商学院学生_2010.md,巴菲特：对话 IVEY 商学院学生 2010,content/interviews,source-corpus,buffett,true,false,interview,2010,zh,unknown,,primary-interview-translation-candidate,candidate-primary-review,目标人物访谈候选，但文件未证明自身为完整实录。,buffett-interview-2010-743de40e,5487,15037,144,2026-07-23T00:47:20.278Z,0,0,,2d33dd0b0627d1a8e6c89a21b4f82015f71c9e6c32225717a76243815b605c41,09df89f818c9ec1e245721c223748e1f54c401d526dbb9241a1a9b7e3fe772fe
content/interviews/巴菲特：对话_IVEY_商学院学生_2012.md,巴菲特：对话 IVEY 商学院学生 2012,content/interviews,source-corpus,buffett,true,false,interview,2012,zh,unknown,,primary-interview-translation-candidate,candidate-primary-review,目标人物访谈候选，但文件未证明自身为完整实录。,buffett-interview-2012-2aa58cd5,8682,24378,186,2026-07-23T00:47:20.496Z,0,0,,bce964c2391571572b4e54ff5da379ce15c11c15d753d1e1e23ae1bb4f6eefaa,d8b7e6e831e0b285da2a9ac1355e7bfa2ec8ad714b50ddc3e007d0593713f769
content/interviews/巴菲特：对话_IVEY_商学院学生_2014.md,巴菲特：对话 IVEY 商学院学生 2014,content/interviews,source-corpus,buffett,true,true,interview,2014,zh,unknown,,primary-interview-translation-candidate,candidate-primary-review,目标人物访谈候选，但文件未证明自身为完整实录。,buffett-interview-2014-861f4d01,9678,26601,164,2026-07-23T00:47:20.293Z,17,0,,b947d0c43546803388a92a61be7cf843c2ff9bb3b9cc486d85ba0322f6d1fdd8,4faa3d09affe26985bdbfe577e1f313c347f046d11c6e646006e78a00cdf7adb
content/interviews/巴菲特：对话_IVEY_商学院学生_2015.md,巴菲特：对话 IVEY 商学院学生 2015,content/interviews,source-corpus,buffett,true,true,interview,2015,zh,unknown,,primary-interview-translation-candidate,candidate-primary-review,目标人物访谈候选，但文件未证明自身为完整实录。,buffett-interview-2015-37582f41,7632,20453,140,2026-07-23T00:47:20.303Z,17,0,,28158b458d1a0a4c13bfcebcaf68b9e3ffb43782e4b4ec9e5aee2c754eec756f,63b0ad08cfa6c8c2b58a007c9f71f7c0a6eaa7e7195d2c74377658be834e797a
content/interviews/巴菲特：对话奥奎尔俱乐部_2004.md,巴菲特：对话奥奎尔俱乐部 2004,content/interviews,source-corpus,buffett,true,false,interview,2004,zh,unknown,,primary-interview-translation-candidate,candidate-primary-review,目标人物访谈候选，但文件未证明自身为完整实录。,buffett-interview-2004-4b646b22,19673,54868,194,2026-07-23T00:47:20.382Z,11,0,,93f43cbfd308cae7604b3785a0786a32bf2e8f7c7c239ecd823189aaba50e334,18bc20d6bbb8de0346e56ceab995bc1f7dc151abe5c3ea108736115bdefa7b99
content/interviews/巴菲特：对话八所商学院学生_2011.md,巴菲特：对话八所商学院学生 2011,content/interviews,source-corpus,buffett,true,true,interview,2011,zh,unknown,,primary-interview-translation-candidate,candidate-primary-review,目标人物访谈候选，但文件未证明自身为完整实录。,buffett-interview-2011-0f362643,24474,68519,294,2026-07-23T00:47:20.309Z,22,0,,89c79c09fc716ea4d205459d81e4f2caede2d6e9316d2ad4dda1d380cd0a12a7,e58da0607aa12388f0adc3ee7b01f18997a8cba9e52cb227fc55f39929a554d4
content/interviews/巴菲特：对话八所商学院学生_2013.md,巴菲特：对话八所商学院学生 2013,content/interviews,source-corpus,buffett,true,false,interview,2013,zh,unknown,,primary-interview-translation-candidate,candidate-primary-review,目标人物访谈候选，但文件未证明自身为完整实录。,buffett-interview-2013-ab0c9b84,8211,22389,146,2026-07-23T00:47:20.513Z,15,0,,71cbc9234d0e0b569658ea714c113bebc926d57eb08c70ea43b6183869bc8e8a,f4983281cf3aabb81ad018a3b03e1c1df9d289e734d4ed73a25108cb786b1cb8
content/interviews/巴菲特：对话八所商学院学生_2016.md,巴菲特：对话八所商学院学生 2016,content/interviews,source-corpus,buffett,true,true,interview,2016,zh,unknown,,primary-interview-translation-candidate,candidate-primary-review,目标人物访谈候选，但文件未证明自身为完整实录。,buffett-interview-2016-91587f30,4862,12259,112,2026-07-23T00:47:20.474Z,18,0,,10649f209edefd9e11dc76ff3a15766a8d181ea366903e2c1c54195fe083669f,d6d536a82af6aa034035c09b79567fcbab9c9102f093bbe78d4bf63777a51ff5
content/interviews/巴菲特：对话范德比尔特大学学生_2005.md,巴菲特：对话范德比尔特大学学生 2005,content/interviews,source-corpus,buffett,true,false,interview,2005,zh,unknown,,primary-interview-translation-candidate,candidate-primary-review,目标人物访谈候选，但文件未证明自身为完整实录。,buffett-interview-2005-6ba404b6,6520,18361,166,2026-07-23T00:47:20.388Z,0,0,,24e13a4db1bd25e8b25f3f7bf65098ebd192b87eddaad4ef007834e8e053746b,f1e6d1f616cbbfbf05b083b3e6da02847c2aefcac680ad1f3b5525ffac6583b9
content/interviews/巴菲特：对话哥大商学院学生_2009.md,巴菲特：对话哥大商学院学生,content/interviews,source-corpus,buffett,true,false,interview,2009,zh,unknown,,primary-interview-translation-candidate,candidate-primary-review,目标人物访谈候选，但文件未证明自身为完整实录。,buffett-interview-2009-471d4cb8,18778,53911,296,2026-07-23T00:47:20.421Z,30,0,,01fa28c1a5de296d5066532e3858898db909d74730290abb55c4b2f22815643e,bfd2d2a4df85244de29ee8704b8ee4c7ccc2fa90b9910a45f6fb2bc6d16410db
content/interviews/巴菲特：对话堪萨斯大学学生_2005.md,巴菲特：对话堪萨斯大学学生 2005,content/interviews,source-corpus,buffett,true,true,interview,2005,zh,unknown,,primary-interview-translation-candidate,candidate-primary-review,目标人物访谈候选，但文件未证明自身为完整实录。,buffett-interview-2005-96d06047,5709,15508,92,2026-07-23T00:47:20.322Z,14,0,,2dad598d7184dc7808b54f2ddfa1cd1543bd27076767345ee1f2f089ebc78e71,34cd7000fa67101c7bac2da38822c11781eec517c41b8d3e57cef6dbbe55416a
content/interviews/巴菲特：对话六所商学院学生_2009.md,巴菲特：对话六所商学院学生 2009,content/interviews,source-corpus,buffett,true,false,interview,2009,zh,unknown,,primary-interview-translation-candidate,candidate-primary-review,目标人物访谈候选，但文件未证明自身为完整实录。,buffett-interview-2009-308a4762,7986,22118,146,2026-07-23T00:47:20.344Z,19,0,,41f25c59a50e2c49303f438e5b8a6d2a5ecd349f07960eb6b1c41846e4077391,4ea2a3a9ecbbfff20a38c501454e6548d1778a307eb02cbf7aed98aa971ab700
content/interviews/巴菲特：对话内布拉斯加大学学生_2005.md,巴菲特：对话内布拉斯加大学学生 2005,content/interviews,source-corpus,buffett,true,true,interview,2005,zh,unknown,,primary-interview-translation-candidate,candidate-primary-review,目标人物访谈候选，但文件未证明自身为完整实录。,buffett-interview-2005-7c764518,10990,31676,192,2026-07-23T00:47:20.495Z,33,0,,6f569e5cec62a7e954bec1d89ce2b0bbf21819db2bb3106be34cd9bd8c0b828d,10410aa2c3ebfaa29226286c32e60248a4befea120907274cfa37ffda38c401c
content/interviews/巴菲特：对话内大商学院_2001.md,巴菲特：对话内大商学院 2001,content/interviews,source-corpus,buffett,true,true,interview,2001,zh,unknown,,primary-interview-translation-candidate,candidate-primary-review,目标人物访谈候选，但文件未证明自身为完整实录。,buffett-interview-2001-82705af2,4144,11690,94,2026-07-23T00:47:20.417Z,19,0,,6092f08c4fd8d38eabae126bfd11f26cfe31a4fff13683bd1ca3b20e7d5b9bab,c229156f8d733378a9987eac9732de9e4f8160a69f4f65444ab08b264edf3cb1
content/interviews/巴菲特：对话瑞士洛桑国际管理学院_2008.md,巴菲特：对话瑞士洛桑国际管理学院,content/interviews,source-corpus,buffett,true,false,interview,2008,zh,unknown,,primary-interview-translation-candidate,candidate-primary-review,目标人物访谈候选，但文件未证明自身为完整实录。,buffett-interview-2008-8a3507bc,13039,36749,228,2026-07-23T00:47:20.320Z,33,0,,0bf646682a287062b5705aaed3e0c823b626f545e9d332337b3f36fc5c16e825,812f18b8f9e133393d7781261d39818ea9065875f9b4842932efebadc45693b6
content/interviews/巴菲特：对话商学院学生_2008.md,巴菲特：对话商学院学生 2008,content/interviews,source-corpus,buffett,true,true,interview,2008,zh,unknown,,primary-interview-translation-candidate,candidate-primary-review,目标人物访谈候选，但文件未证明自身为完整实录。,buffett-interview-2008-4bce41ea,7462,20604,100,2026-07-23T00:47:20.280Z,12,0,,62219ba6df9187c6392f24dbed98d10c62679f3e5a9096dc367b97c620a4008f,f4f794da6a767ee7f8ced09b5d8889c61e06de88fbae5048965967ff5f33b158
content/interviews/巴菲特：对话田纳西大学学生_2003.md,巴菲特：对话田纳西大学学生 2003,content/interviews,source-corpus,buffett,true,false,interview,2003,zh,unknown,,primary-interview-translation-candidate,candidate-primary-review,目标人物访谈候选，但文件未证明自身为完整实录。,buffett-interview-2003-04e8d155,6996,20076,136,2026-07-23T00:47:20.335Z,11,0,,01cc523ef7e3ece8563a0102561a82854c0cf3b381ba891eb5611a437e95e01f,ed9e960e9aff3fe50796720a3dd6046380570e7a6c18b3f6dc289c8aa44e8d7a
content/interviews/巴菲特：对话沃顿商学院学生_2003.md,巴菲特：对话沃顿商学院学生 2003,content/interviews,source-corpus,buffett,true,true,interview,2003,zh,unknown,,primary-interview-translation-candidate,candidate-primary-review,目标人物访谈候选，但文件未证明自身为完整实录。,buffett-interview-2003-6d5748b7,7366,19575,202,2026-07-23T00:47:20.526Z,0,0,,b2d735ca7cf84b9307dae778b3e69ed2250cf5590eaf62dbea66ca019250e3f5,5b53c0f6f668308d2811efb5dd1e0070293fca66a4d6b862cd8e0381dbdb9464
content/interviews/巴菲特：对话沃顿商学院学生_2004.md,巴菲特：对话沃顿商学院学生 2004,content/interviews,source-corpus,buffett,true,true,interview,2004,zh,unknown,,primary-interview-translation-candidate,candidate-primary-review,目标人物访谈候选，但文件未证明自身为完整实录。,buffett-interview-2004-ca6d5d62,10453,29071,156,2026-07-23T00:47:20.301Z,16,0,,7dcdd58ec52eded18713871e9a02f29e48664111bfa26923717d7928e04ef117,29923523c7489cf51bffdbecf93de352175ef368e40ce728e6e33526a03c5319
content/interviews/巴菲特：对话佐治亚大学学生_2007.md,巴菲特：对话佐治亚大学学生 2007,content/interviews,source-corpus,buffett,true,true,interview,2007,zh,unknown,,primary-interview-translation-candidate,candidate-primary-review,目标人物访谈候选，但文件未证明自身为完整实录。,buffett-interview-2007-d86544f1,17111,46654,192,2026-07-23T00:47:20.315Z,15,0,,2d5cc54110805cc1f05eccafa2fb62cd1766ecb9564295b0e734652aa0f29bb6,2382f26cb4d38ad677db7bef9e3e8f38f541849831c995f7f10428c2a7421a0a
content/interviews/巴菲特：家族三代谈慈善_2013.md,巴菲特：家族三代谈慈善 2013,content/interviews,source-corpus,buffett,true,false,interview,2013,zh,selection-or-excerpt,,primary-interview-translation-candidate,candidate-include-selection,目标人物访谈实录候选，需核验是否完整及主持人导语边界。,buffett-interview-2013-bc5d20df,15455,43455,406,2026-07-23T00:47:20.498Z,65,0,,8e0ecd97917ab1cc9145660bdfcac764d164a09a09fdab088ff4c6d034e9ccd4,c3ffff405018238357e9cd944a53307815228223fc5a59dc5e17468c7f7c199e
