order,status,theme_id,theme,year,title,file,primary,hash,mapping_basis
"50","primary","02","数量与概率","","错误衡量易得性倾向","content/models/availability-misweighing-tendency.md","content/models/availability-misweighing-tendency.md","451fbd2362d0753c22b936510ea31d001a4ae27087f14bbb999dbc6e050e6401","coverage"
"82","primary","03","逆向与反证","","避免意识形态偏见","content/models/avoiding-ideology.md","content/models/avoiding-ideology.md","d00974f138a6da5138c3cf52c980297e19013d9ad30f7de589fdb0478a894c50","coverage"
"81","primary","03","逆向与反证","","避蠢优于求智","content/models/avoiding-stupidity-over-seeking-brilliance.md","content/models/avoiding-stupidity-over-seeking-brilliance.md","8afb785b8a53c442fe3e1a6771c7f60ed350182966650bfd407f2fb23d78315a","coverage"
"59","primary","02","数量与概率","","基本算术与数量级估算","content/models/basic-arithmetic-order-of-magnitude-estimation.md","content/models/basic-arithmetic-order-of-magnitude-estimation.md","be5902c7e5f1bd6960f8cdc216f84accba7bcc3451b283b9ba7f71400fe1d336","coverage"
"85","primary","03","逆向与反证","","博弈论基础","content/models/basic-game-theory.md","content/models/basic-game-theory.md","1771908a93d7526612594f5449cb466268ab8a91221ac24b02f5b3b5ac5208c3","coverage"
"15","primary","01","格栅是什么","","合同法基本原则","content/models/basics-of-contract-law.md","content/models/basics-of-contract-law.md","0efdd4b4f4824356feb32dc0da1d218d57fcab1b2833c0b2a3c57fcd8e65d343","coverage"
"46","primary","02","数量与概率","","贝叶斯定理","content/models/bayes-theorem.md","content/models/bayes-theorem.md","5d55e0a36f04821333db1e590bd0dda7be22105fe85370534006a3d83b0f6b47","coverage"
"47","primary","02","数量与概率","","贝叶斯更新","content/models/bayesian-updating.md","content/models/bayesian-updating.md","d0ef0e139ef410a425aae2e28596298dab91712d0d62cd87ff1dd2f88ad2511d","coverage"
"203","primary","04","人类为什么误判","","少下注下大注","content/models/bet-seldom-bet-big.md","content/models/bet-seldom-bet-big.md","e03478fb0e8a2ccdfa332c771f30ef675302fd7459e1ca27a88170f5f8a61658","coverage"
"131","primary","03","逆向与反证","","生物冗余设计","content/models/biological-redundancy.md","content/models/biological-redundancy.md","6395230ddab29676e0c958e310455673a3f9409166107dbd71b41ec2369fc1ca","coverage"
"64","primary","02","数量与概率","","瓶颈效应与创始人效应","content/models/bottleneck-effect-founder-effect.md","content/models/bottleneck-effect-founder-effect.md","16b608040c444a95bbeb75168bcd930ccc81f7f6eb02dcbbfce2406a8326afe5","coverage"
"200","primary","04","人类为什么误判","","品牌认同","content/models/brand-power.md","content/models/brand-power.md","3c13fe17651ec15185b892a8ce9fbc620e6f558ebc020d69abbc99b750482644","coverage"
"244","primary","05","商业判断","","断裂点","content/models/breakpoints.md","content/models/breakpoints.md","8ece898188535fc208365928a1badb72f2885b469665b63f2bbb645240a1f3fc","coverage"
"192","primary","04","人类为什么误判","","举证责任与证据标准","content/models/burden-of-proof.md","content/models/burden-of-proof.md","fd7c0988e464909dab058c421d8c4e849eb6eb3aaf9cfefcdd657ab292a93dc1","coverage"
"211","primary","04","人类为什么误判","","现金流量vs利润","content/models/cash-flow-vs-earnings.md","content/models/cash-flow-vs-earnings.md","b8aec20e959eb3317e0fd3027ed85a9be727d2e0af3f586613dd16ab20f7c6d0","coverage"
"6","primary","01","格栅是什么","","催化剂","content/models/catalysts.md","content/models/catalysts.md","dd753de0a0c56add4cb9f62b56eee80ccceebacd55c60445d4fb1f3e66226905","coverage"
"98","primary","03","逆向与反证","","检查清单方法","content/models/checklist-method.md","content/models/checklist-method.md","41793f0b74f745222fd69988a94b159b5b7eba789784ff2b17fd7c29709f89a6","coverage"
"119","primary","03","逆向与反证","","能力圈（管理层面）","content/models/circle-of-competence-management-level.md","content/models/circle-of-competence-management-level.md","f18062f7ca708426d7005f8a98066217f4aa38ad96a4879f02bc783d8a95e6e6","coverage"
"120","primary","03","逆向与反证","","能力圈（元认知层面）","content/models/circle-of-competence-metacognitive-level.md","content/models/circle-of-competence-metacognitive-level.md","18c5d66168e5e6aa32a00cdb0d9fd8148d8e765c11a4884e23e47e718c06bbbc","coverage"
"118","primary","03","逆向与反证","","能力圈","content/models/circle-of-competence.md","content/models/circle-of-competence.md","f25b115d3071fa34158a470b5938922fb95cd681894ae35e9bc93fbfd11cc348","coverage"
"212","primary","04","人类为什么误判","","协同进化","content/models/co-evolution.md","content/models/co-evolution.md","de02c779a45286660ca3d0530bc27dec03bd96e30eb89adbf6ac513ffcb92715","coverage"
"3","primary","01","格栅是什么","","比较优势","content/models/comparative-advantage.md","content/models/comparative-advantage.md","ddb85e47be56183eaf19c147b4a9fbe191a62892259af71dd926aa30dc0848c5","coverage"
"191","primary","04","人类为什么误判","","竞争性毁灭","content/models/competitive-destruction.md","content/models/competitive-destruction.md","1ef37f9e7327f093da6103a36fe54115d123fb5eb07545aac8df1e1808c2f0ca","coverage"
"11","primary","01","格栅是什么","","复杂适应系统","content/models/complex-adaptive-systems.md","content/models/complex-adaptive-systems.md","f24118d2ff39adf77c26e18f9a0c6fe7ac64b5a558a7b27607d3c74633236bbc","coverage"
"12","primary","01","格栅是什么","","复杂系统","content/models/complex-systems.md","content/models/complex-systems.md","28bbe494f3ce40c38b76fd0f2cdfe57d9aa999bc177a2089863b935171ca55ff","coverage"
"53","primary","02","数量与概率","","复利效应","content/models/compound-interest.md","content/models/compound-interest.md","94a0b50ec29968c58d32de24a507d7710de7ecc1d0b60458d006993f4de165f7","coverage"
"97","primary","03","逆向与反证","","集中持仓","content/models/concentration-less-is-more.md","content/models/concentration-less-is-more.md","7ec2923e6829d61d13f0cc5bb6f93f58346c8acfcd27b43c64b9faf470febd07","coverage"
"67","primary","02","数量与概率","","条件概率与基础比率","content/models/conditional-probability-base-rates.md","content/models/conditional-probability-base-rates.md","175817fb305c8830fe893c76a0e6850e8b5b08679acc7331780ba3efd151f027","coverage"
"75","primary","02","数量与概率","","置信度校准","content/models/confidence-calibration.md","content/models/confidence-calibration.md","39c319ff3fd4e52377a1463350b889f13282f06d747e5f8b9d8b326855f85e96","coverage"
"93","primary","03","逆向与反证","","后果主义vs义务论","content/models/consequentialism-vs-deontology.md","content/models/consequentialism-vs-deontology.md","3c5795d55da05c5227c31412046dc2908deb5e734afec0c50367c799582601a0","coverage"
"272","primary","05","商业判断","","能量守恒","content/models/conservation-of-energy.md","content/models/conservation-of-energy.md","d616d6324469204893fe40febfdb2f3f7b6c9a0585f92a1cf5db05b6f51ad192","coverage"
"168","primary","04","人类为什么误判","","对比错误反应倾向","content/models/contrast-misreaction-tendency.md","content/models/contrast-misreaction-tendency.md","ddb42251d74be97beee39382fb04d78621a0307d88f9241925d26249a7ee97d8","coverage"
"123","primary","03","逆向与反证","","趋同进化","content/models/convergent-evolution.md","content/models/convergent-evolution.md","1fb6347e99692ada193c90fbd9bf788e773455f6052470a1442364b969ec1654","coverage"
"201","primary","04","人类为什么误判","","企业文化作为资产","content/models/corporate-culture-as-asset.md","content/models/corporate-culture-as-asset.md","9582264feb5cc7e19d63a21a2bb6b5fb0099dbf305f4aecf7857004effce2de5","coverage"
"68","primary","02","数量与概率","","相关不等于因果","content/models/correlation-is-not-causation.md","content/models/correlation-is-not-causation.md","963458d4c065374a422fa964e38f90527dee293f069633853453125e796a7b07","coverage"
"194","primary","04","人类为什么误判","","临界质量与相变","content/models/critical-mass-phase-transitions-in-systems.md","content/models/critical-mass-phase-transitions-in-systems.md","d277e0dcee6955aca88a597ac6582cd604f306693cc2e71d2dd7d514a36efdaa","coverage"
"19","primary","01","格栅是什么","","临界质量","content/models/critical-mass.md","content/models/critical-mass.md","cc0ee83d344ccfbd90abdc97f7606a56c3489fc6c86e2a76d6704f8d6b62c2eb","coverage"
"14","primary","01","格栅是什么","","好奇心倾向","content/models/curiosity-tendency.md","content/models/curiosity-tendency.md","19a2de87f58a6e778f4182c0142f8dd2df09f0f62cd8beceff820576397df423","coverage"
"86","primary","03","逆向与反证","","达尔文式客观态度","content/models/darwinian-objectivity.md","content/models/darwinian-objectivity.md","07ea9e28b73795a8f84f32c3d06c34ab287347700034c7d535e8f042147b62d5","coverage"
"60","primary","02","数量与概率","","决策树理论","content/models/decision-tree-theory.md","content/models/decision-tree-theory.md","c186b2dece10649c9cd233865699324ea276382a0d91a1de2af6cc116655676f","coverage"
"242","primary","05","商业判断","","递延收入与收入确认","content/models/deferred-revenue-revenue-recognition.md","content/models/deferred-revenue-revenue-recognition.md","f09d9243006d595c1e67965ce880421eb6834c8cf8c8a5e33c11d02a88600f4d","coverage"
"282","primary","05","商业判断","","延迟效应","content/models/delay-effects.md","content/models/delay-effects.md","588201aa22f560a356a6c4ea972b4de06333852e0cc1be13050951b95577c6f0","coverage"
"284","primary","05","商业判断","","折旧与摊销","content/models/depreciation-amortization.md","content/models/depreciation-amortization.md","e902bd593151480e383f87f633ad99a3d86435af0a08235b5eb50373e65db635","coverage"
"80","primary","03","逆向与反证","","被剥夺超级反应倾向","content/models/deprival-superreaction-tendency.md","content/models/deprival-superreaction-tendency.md","cda5294b153aa66f75a50897759191da1f81ca95dca8edfa9e520a8e8e8d0e37","coverage"
"259","primary","05","商业判断","","可维护性设计","content/models/design-for-maintainability.md","content/models/design-for-maintainability.md","ffda6a4b1f572776ca47451a2d653036fdccc804375711094f27e234853fba74","coverage"
"39","primary","01","格栅是什么","","现金流贴现法","content/models/discounted-cash-flow.md","content/models/discounted-cash-flow.md","6aa52f1c145320c44560067774f3c250195f21136f762f8f38f25107f72a9a31","coverage"
"207","primary","04","人类为什么误判","","讨厌与憎恨倾向","content/models/disliking-hating-tendency.md","content/models/disliking-hating-tendency.md","033e1f002660ab26ed73c5ef9dc2bda8dcb9aa83eb08ae79cae1b73a29843760","coverage"
"274","primary","05","商业判断","","破坏性创新","content/models/disruptive-innovation.md","content/models/disruptive-innovation.md","e06d03efb665c1556234518312a3ee1b0bce08f1b554957962ce64f046d81903","coverage"
"247","primary","05","商业判断","","复式记账法","content/models/double-entry-bookkeeping.md","content/models/double-entry-bookkeeping.md","83f85f555a4a5dbb3454944eabe1aa943913e33fd43803b3a06f4248d5c9be16","coverage"
"155","primary","04","人类为什么误判","","避免怀疑倾向","content/models/doubt-avoidance-tendency.md","content/models/doubt-avoidance-tendency.md","3fe12f406c2ff876b912d12c2ef6669b793bfe070c5cc34147300f6dc81237ea","coverage"
"94","primary","03","逆向与反证","","化学物质错误影响倾向","content/models/drug-misinfluence-tendency.md","content/models/drug-misinfluence-tendency.md","1bec05717da98b607a37391e1f5ba50987f236f53f01b7760896789be37e638e","coverage"
"250","primary","05","商业判断","","规模优势","content/models/economies-of-scale.md","content/models/economies-of-scale.md","86b675065ea6a1db3f3252706c64579cd7a5b747b1f70e864da0d25a7cf2a84f","coverage"
"278","primary","05","商业判断","","生态系统思维","content/models/ecosystem-thinking.md","content/models/ecosystem-thinking.md","097b53b1ef29133ae72a364d704ab283e75a5c205f0fe71a46140466b1fb9ceb","coverage"
"219","primary","04","人类为什么误判","","涌现性","content/models/emergence.md","content/models/emergence.md","4e2e1af35c0f0f895abec49c5d8c5bc9ceb922b2966a40abf6ccf0491a5b2006","coverage"
"17","primary","01","格栅是什么","","经验主义","content/models/empiricism.md","content/models/empiricism.md","6a934de2fbeb35f34ebc74010004d86165b432aed656749dde94986df4c5067a","coverage"
"232","primary","05","商业判断","","安全边际（工程源头）","content/models/engineering-margin-of-safety.md","content/models/engineering-margin-of-safety.md","8847a90afee60e7e2c6de4775e585c47201171b280f5f02f74dbc00d2f5c027a","coverage"
"301","primary","08","品格与人生","","启蒙运动的理性传统","content/models/enlightenment-rationalism.md","content/models/enlightenment-rationalism.md","902511e28f10acaaaaf9e954ccbe82d7486688efc9cef53d2c85c405ac103c36","coverage"
"277","primary","05","商业判断","","熵","content/models/entropy.md","content/models/entropy.md","63446966d9c5405d9a2f86db6caad2acd4aefe610597c63cfa500f4f6dc47dac","coverage"
"218","primary","04","人类为什么误判","","艳羡与妒忌倾向","content/models/envy-jealousy-tendency.md","content/models/envy-jealousy-tendency.md","7894af33f4b15493a72e50816ba7570773b0940ae639bf1ba0752b3d921e4220","coverage"
"157","primary","04","人类为什么误判","","表观遗传学","content/models/epigenetics.md","content/models/epigenetics.md","565545ccb6a1a968668d2d376eca4a3669063abf76b148a270845833d1ba9ded","coverage"
"258","primary","05","商业判断","","均衡与远离均衡态","content/models/equilibrium-and-far-from-equilibrium.md","content/models/equilibrium-and-far-from-equilibrium.md","865f21200f6254e3f234981614dcd80ec4ec6a8214285c283f7cd0dede386822","coverage"
"256","primary","05","商业判断","","进化军备竞赛","content/models/evolutionary-arms-race.md","content/models/evolutionary-arms-race.md","00fdbc9fc09c991418f9e92786765177a2faaff2c262f14d99887c86bcbb6261","coverage"
"257","primary","05","商业判断","","进化认识论","content/models/evolutionary-epistemology.md","content/models/evolutionary-epistemology.md","4753394f1b0ee5704b1648685655a5e49020e48c4da8e876482337b40fa6c280","coverage"
"145","primary","03","逆向与反证","","自视过高的倾向","content/models/excessive-self-regard-tendency.md","content/models/excessive-self-regard-tendency.md","644bb050b46b7315214679f4eba2ff91b94e066dce17582dbd2db4e33e09de29","coverage"
"73","primary","02","数量与概率","","指数增长与种群动力学","content/models/exponential-growth.md","content/models/exponential-growth.md","86573a7ae9eeee6e28b4dc721f7f68a0afdca66d23addaecb1061341eb6c3654","coverage"
"208","primary","04","人类为什么误判","","外部性","content/models/externalities.md","content/models/externalities.md","e561e118999731db492e343875c474f263704d3b7555578e590c899ae43fb556","coverage"
"116","primary","03","逆向与反证","","灭绝与不可逆性","content/models/extinction-irreversibility.md","content/models/extinction-irreversibility.md","09f73bfbcf15c9a1b446c4da5ffbf4c693a71551d10d03778d27b545d68cade2","coverage"
"56","primary","02","数量与概率","","故障模式分析","content/models/failure-mode-analysis.md","content/models/failure-mode-analysis.md","f917f862645fcb86616ac48f7025dfaeaef608a6a04e35e3556947b3f431d276","coverage"
"193","primary","04","人类为什么误判","","可证伪性标准","content/models/falsifiability-criterion.md","content/models/falsifiability-criterion.md","c17508716ce514e4fc0376abb646946858ff807d6b998eccada2239e70398ebc","coverage"
"91","primary","03","逆向与反证","","否证思维","content/models/falsification.md","content/models/falsification.md","3094cf05c4ee11adbccf5c30751c034b497324d8fb2db83a1189f13878dd7cbd","coverage"
"126","primary","03","逆向与反证","","容错设计与优雅降级","content/models/fault-tolerance.md","content/models/fault-tolerance.md","b213209f195de9c7e050e2cf76b71cb8a4b3495f4f7dc3121cf71cd25713e068","coverage"
"170","primary","04","人类为什么误判","","反馈环","content/models/feedback-loops.md","content/models/feedback-loops.md","15842c4b24e72029ef6abfcc39a5a9d0b10d0801d170eacd36bcb105065e46bd","coverage"
"90","primary","03","逆向与反证","","费曼技巧","content/models/feynman-technique.md","content/models/feynman-technique.md","e12f3da27888b4ddf356f677a537773f9d59ae3c8063b0273c2477fc3493f33b","coverage"
"303","primary","08","品格与人生","","信托责任","content/models/fiduciary-duty.md","content/models/fiduciary-duty.md","7cfc092ee38b60c98c40c350f187b67b40d2b28f9088c9741bbae0cc2537c3ef","coverage"
"243","primary","05","商业判断","","第一性原理思维","content/models/first-principles-thinking.md","content/models/first-principles-thinking.md","5335b1a6d23289fd65302bea5772600b1f8b4a6c70ce4fd375cf74b32fa06a43","coverage"
"37","primary","01","格栅是什么","","五何原则","content/models/five-ws-principle.md","content/models/five-ws-principle.md","369a695b2cbfb47bd1cb8ff2c0da74a154acd01e728b21132915a3b4cf360bdf","coverage"
"246","primary","05","商业判断","","飞轮效应","content/models/flywheel-effect.md","content/models/flywheel-effect.md","9e8e3799c1b7e5071c91f029ac2e552aa80bc6d5989167e3ac07d6149b6160a4","coverage"
"239","primary","05","商业判断","","脆弱性与反脆弱性","content/models/fragility-antifragility.md","content/models/fragility-antifragility.md","f3c1adbcbf408609a78a732b416f73a90bf14041b130eef9fe9c8edc6db2bcca","coverage"
"54","primary","02","数量与概率","","富兰克林的自我修炼","content/models/franklins-self-improvement-system.md","content/models/franklins-self-improvement-system.md","de96a9b527e7dab57f594bd6510cb419606bfb725b3cebd6abe7895cfc444c86","coverage"
"276","primary","05","商业判断","","商誉及其减值","content/models/goodwill-impairment.md","content/models/goodwill-impairment.md","3b953421f0452dfcb794c3ed4eb895c85df4d24f73f0b1feb12126a51e6eb96f","coverage"
"234","primary","05","商业判断","","半衰期","content/models/half-life.md","content/models/half-life.md","1b802245141c04def34fccb8d02ccbf07f5c6b39bad1645d6946473c01695dc8","coverage"
"92","primary","03","逆向与反证","","汉隆剃刀","content/models/hanlons-razor.md","content/models/hanlons-razor.md","c66c736ae97fcb63ccbb3d213bb8041feef491490a4ff03172cb080cf8b5fe47","coverage"
"141","primary","03","逆向与反证","","羊群行为","content/models/herding-behavior.md","content/models/herding-behavior.md","34d89634a5a6f19f6a3e8b2d89044ca4004c6da9e220d18bbbb714c748d7f148","coverage"
"260","primary","05","商业判断","","历史偶然性与路径依赖","content/models/historical-contingency-path-dependence.md","content/models/historical-contingency-path-dependence.md","180e19d434b27ff1994fa16d65961b259b0a011db5840aa161ad7a9b08c5e7b8","coverage"
"292","primary","06","投资判断","","免疫系统与抗脆弱性","content/models/immune-system-antifragility.md","content/models/immune-system-antifragility.md","93320a8e418774e1831cf26ca78d92d69ad791788789102c3f577c92ff43929f","coverage"
"181","primary","04","人类为什么误判","","激励结构与代理问题","content/models/incentive-structure-agency-problem.md","content/models/incentive-structure-agency-problem.md","bc9e9f845316c399b75746ad00d59c021b88dde130579ca0d7a475521fa8bd3e","coverage"
"180","primary","04","人类为什么误判","","激励结构设计","content/models/incentive-structure-design.md","content/models/incentive-structure-design.md","4e76e3fb9aacf25b883ec064939dd95b2f19614939cd743ea921d17637799201","coverage"
"179","primary","04","人类为什么误判","","激励机制","content/models/incentives-economic-view.md","content/models/incentives-economic-view.md","3890515300a5342b29378f93491fbc0facb465b4b78306cdea8222c87ebb513b","coverage"
"154","primary","04","人类为什么误判","","避免不一致性倾向","content/models/inconsistency-avoidance-tendency.md","content/models/inconsistency-avoidance-tendency.md","4abe2d22b67ec0deb9146824120c377724bdbcaeb34159a6fa32b98de923bf5b","coverage"
"87","primary","03","逆向与反证","","独立思考","content/models/independence.md","content/models/independence.md","135e9d58984334ae98c6d8ce926bfd28c1382102bcabd2b8015a8be21d6ed72d","coverage"
"205","primary","04","人类为什么误判","","受简单联想影响的倾向","content/models/influence-from-mere-association-tendency.md","content/models/influence-from-mere-association-tendency.md","c3b3bd75b05cb57f0934df9ce72fde61a34f369853b839555e95758263f73de4","coverage"
"42","primary","01","格栅是什么","","知识谦逊","content/models/intellectual-humility.md","content/models/intellectual-humility.md","b3bb642fc3acb283096b991b721932a8bb07b5bf3772c384fb93f1d9cca8a1e8","coverage"
"220","primary","04","人类为什么误判","","知识产权法","content/models/intellectual-property-law.md","content/models/intellectual-property-law.md","4cb8de9a7b113be52f141b73a2898e1ce7cc7ae1b9ace6e11faaec503be26f3b","coverage"
"221","primary","04","人类为什么误判","","知识产权与护城河","content/models/intellectual-property-moats.md","content/models/intellectual-property-moats.md","a5a84c77de9d9e59883eac5d789e3e0e8395378ac5bdb4349cc8e4757d149a05","coverage"
"117","primary","03","逆向与反证","","内在价值","content/models/intrinsic-value.md","content/models/intrinsic-value.md","0d3817c6954d56fa25e979b5c3a3da0a4acdf5f40f7f2662894d0a812f566962","coverage"
"240","primary","05","商业判断","","存货计价方法","content/models/inventory-valuation-methods.md","content/models/inventory-valuation-methods.md","6c4abcd54ea2d9de569123a37885535fd72ec7f1a8e0982c2dbcdc526760ee56","coverage"
"121","primary","03","逆向与反证","","逆向思维","content/models/inversion.md","content/models/inversion.md","774c5504390c8f656e8860ddc76594c09ebb658c1f6311ebadfd42d6f5d31469","coverage"
"290","primary","06","投资判断","","迭代与原型","content/models/iteration-prototyping.md","content/models/iteration-prototyping.md","9800c18d705b82e15067f8e6fe5fb3a0cc735c1e54da857a1cbbfcf61701ee1e","coverage"
"99","primary","03","逆向与反证","","康德式公平倾向","content/models/kantian-fairness-tendency.md","content/models/kantian-fairness-tendency.md","8a34bcd4e598b7c4b91946be16431f2b50bae596f9fd44b9614d8ad07cfd7771","coverage"
"9","primary","01","格栅是什么","","多元思维模型框架","content/models/latticework-of-mental-models.md","content/models/latticework-of-mental-models.md","d0cd13b1317114b977f1859efde6ad9352c40f7f283cebd20e7b4bf8d32e9850","coverage"
"51","primary","02","数量与概率","","大数定律","content/models/law-of-large-numbers.md","content/models/law-of-large-numbers.md","4f8ca7c71fadafa5c57126483473e629af213b3d1a98b514cf0d68f3de1d67f9","coverage"
"71","primary","02","数量与概率","","以史为鉴","content/models/lessons-of-history.md","content/models/lessons-of-history.md","9940fd55c420df73eac0092e9159b3373bbfbc4e011e3893ee4cb35613f9b36c","coverage"
"43","primary","01","格栅是什么","","终身学习","content/models/lifelong-learning.md","content/models/lifelong-learning.md","302adb1e5a90f5c73600bbbdb15f55f26cf8974dd4b4fac307a3ce73637781f5","coverage"
"210","primary","04","人类为什么误判","","喜欢与热爱倾向","content/models/liking-loving-tendency.md","content/models/liking-loving-tendency.md","26628a12eb223ded586940cf914056fdaa2b30cafdd77b16bfa46107030d08a0","coverage"
"29","primary","01","格栅是什么","","趋势外推的局限","content/models/limits-of-extrapolation-nonlinearity.md","content/models/limits-of-extrapolation-nonlinearity.md","e1bc8a169160b2bade591764b360a852317a7616515e1682bad1465ff3b7d051","coverage"
"61","primary","02","数量与概率","","林迪效应","content/models/lindy-effect.md","content/models/lindy-effect.md","466e2256610859c61aa3db7ac9ff35aefc6f5dd2635ae9ab12853c5480218f04","coverage"
"146","primary","03","逆向与反证","","Lollapalooza倾向","content/models/lollapalooza-tendency.md","content/models/lollapalooza-tendency.md","4268270d81a93d03e9969a9fb15dc80d5cba5352afbb0ffa9308e81a7d60d369","coverage"
"35","primary","01","格栅是什么","","铁锤人倾向","content/models/man-with-a-hammer-syndrome.md","content/models/man-with-a-hammer-syndrome.md","aeee533dee48f572dfda92f9de55b514096849d30f13326ba1918744deb07a9f","coverage"
"7","primary","01","格栅是什么","","地图不是疆域","content/models/map-is-not-the-territory.md","content/models/map-is-not-the-territory.md","879dd9f4eaede495e0c2a0b422f9a0dbcfa51b9e0e36e3653e74e408fe17387a","coverage"
"153","primary","04","人类为什么误判","","安全边际","content/models/margin-of-safety.md","content/models/margin-of-safety.md","db1a256da91c176f8315844603d7b883196ab1664cc2682c1e07cc60485ee708","coverage"
"84","primary","03","逆向与反证","","边际分析","content/models/marginal-analysis.md","content/models/marginal-analysis.md","09e221cdcd17a6b37a3f3f3d1b282ad8ac1473a1f8d0b343c1a16a1f6a32920c","coverage"
"83","primary","03","逆向与反证","","边际成本与边际收益","content/models/marginal-cost-marginal-revenue.md","content/models/marginal-cost-marginal-revenue.md","08eaee7bcb36adedb5cfa16130e12468026fe3dfd695b157377bdd9da2e89f57","coverage"
"235","primary","05","商业判断","","边际效用","content/models/marginal-utility.md","content/models/marginal-utility.md","82c20b718f176f83b466324dabc6d9e27a5027deefa972ff97c6bccac2c6dc42","coverage"
"213","primary","04","人类为什么误判","","心理账户","content/models/mental-accounting.md","content/models/mental-accounting.md","942430dd2afb38c48367ca587635ff5937c0301a7e5f5ddb867b6aa2844b0a42","coverage"
"176","primary","04","人类为什么误判","","护城河（Moat）","content/models/moat.md","content/models/moat.md","9ca837b61418217f9c71216db762d5232280e2fba5d34d61024e81274e5db367","coverage"
"16","primary","01","格栅是什么","","进化论","content/models/modern-darwinian-synthesis.md","content/models/modern-darwinian-synthesis.md","41e89e679c89b581fa04a2a6fed09d73d10a0b2307bfa325a2ae7b5d32d78a95","coverage"
"8","primary","01","格栅是什么","","动量与惯性","content/models/momentum.md","content/models/momentum.md","601531db430364262ad2fd6c372a0ea6902a408662775b1580440daf5fcf5cbd","coverage"
"261","primary","05","商业判断","","垄断与寡头","content/models/monopoly-oligopoly.md","content/models/monopoly-oligopoly.md","bfcd503f5796379a1ea3fc70abc8e5619f0f60e5f406ca365fce8157e528a9e7","coverage"
"164","primary","04","人类为什么误判","","道德风险法学视角","content/models/moral-hazard-legal-view.md","content/models/moral-hazard-legal-view.md","33a838cf247f07a38fb44ab94e8c9f2b5100076025a00c6940840261918855a4","coverage"
"163","primary","04","人类为什么误判","","道德风险","content/models/moral-hazard.md","content/models/moral-hazard.md","1cfd42374ed6ad0f1b04ff6bdebb5e80176dc2e89eb4e1053c25e8333dd86ec8","coverage"
"204","primary","04","人类为什么误判","","市场先生","content/models/mr-market.md","content/models/mr-market.md","d0d5630423b6c8322f0574efc99edffdafc544a914833c3ebd4b9c575b58a883","coverage"
"18","primary","01","格栅是什么","","跨学科思维","content/models/multidisciplinary-approach.md","content/models/multidisciplinary-approach.md","eaafdc1861e4ccc63fb5959b2286828b95f65455e5cf6d9aaad724d6c75bf0f3","coverage"
"49","primary","02","数量与概率","","乘法系统思维","content/models/multiplicative-systems.md","content/models/multiplicative-systems.md","ead4adf8036cecba01f5fa5b4bdc79c1ce553b0d2e3f2ddf41fb1de3ab6610bb","coverage"
"215","primary","04","人类为什么误判","","叙事谬误","content/models/narrative-fallacy.md","content/models/narrative-fallacy.md","3ff4a41fe09e6328791581b2cafa67097383810372d7508d2d9ca26514a8bac0","coverage"
"285","primary","05","商业判断","","自然选择与适者生存","content/models/natural-selection-survival-of-the-fittest.md","content/models/natural-selection-survival-of-the-fittest.md","1e0b61266cc6a58c050687fac50a3a5984d07ba5ba062b82e70ebbed4d588275","coverage"
"175","primary","04","人类为什么误判","","过失与严格责任","content/models/negligence-vs-strict-liability.md","content/models/negligence-vs-strict-liability.md","4d18b356de1784dd165545de7e9f7203c0470cd581317e81b9b455a2601043b1","coverage"
"209","primary","04","人类为什么误判","","网络效应","content/models/network-effects.md","content/models/network-effects.md","296ea07fadd170ecaa39b08db36b465d1d9311f8a3276051d0183a652e50f0bd","coverage"
"280","primary","05","商业判断","","网络理论","content/models/network-theory.md","content/models/network-theory.md","2e758eb386f7b67088bd16fcbdef0fbd97296fed7343f55eb823e77d1dcb8c40","coverage"
"101","primary","03","逆向与反证","","利基分化","content/models/niche-differentiation.md","content/models/niche-differentiation.md","7868ea4ad62001e6bf91ee979163df9839066022aa7f21885083f7d282f0f911","coverage"
"171","primary","04","人类为什么误判","","非线性后果","content/models/nonlinear-consequences.md","content/models/nonlinear-consequences.md","4d10b64ccf36342835339028616b89e30949d7dbe6a1f927f2ef5e8cc8926a0b","coverage"
"41","primary","01","格栅是什么","","正常事故","content/models/normal-accidents.md","content/models/normal-accidents.md","e5e885e2112d89551055fc858b27fb6e68aa22685da2e7a861ce1c0a97064d18","coverage"
"72","primary","02","数量与概率","","正态与非正态分布","content/models/normal-non-normal-distributions.md","content/models/normal-non-normal-distributions.md","00fadfe2d9dec5cfc545793e35e487f6e4ed9cba3b36dade532b8c445ee6e03a","coverage"
"233","primary","05","商业判断","","奥卡姆剃刀","content/models/occams-razor.md","content/models/occams-razor.md","f4bfac9448ac6e72efb2b876880baa2c6a1163808ebc8625b2e5d06f51188ddb","coverage"
"236","primary","05","商业判断","","表外负债与或有负债","content/models/off-balance-sheet-contingent-liabilities.md","content/models/off-balance-sheet-contingent-liabilities.md","75172d0919e9ab2764416bdd1afad796fe949800325cd39a73a8628f4886876d","coverage"
"96","primary","03","逆向与反证","","机会成本会计视角","content/models/opportunity-cost-in-accounting.md","content/models/opportunity-cost-in-accounting.md","adf817b3d0fc72bb5e95b890611bc0802424239aee0cf2eb8a1cb144e6426dbd","coverage"
"95","primary","03","逆向与反证","","机会成本","content/models/opportunity-cost.md","content/models/opportunity-cost.md","be202f141e04b0fcd7f34ca3e949f0ac63148b5b6c5f8baf0c7f523ec61adf18","coverage"
